===== SNAPSHOT 2026-08-16T12:35:09.049903588Z =====
===== SNAPSHOT 2026-08-16T12:35:12.250345285Z =====
2026-08-16T12:35:12.631792578Z 2026-08-16T12:35:12.629497574Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018002/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.833120070Z 2026-08-16T12:35:18.832904386Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018025/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:18.834387367Z 2026-08-16T12:35:18.833224095Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018022/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.834561964Z 2026-08-16T12:35:18.833509350Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018054/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.835809422Z 2026-08-16T12:35:18.835428889Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018029/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:18.847476780Z 2026-08-16T12:35:18.846433443Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018029/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:18.848924474Z 2026-08-16T12:35:18.848635743Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018025/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:18.849841864Z 2026-08-16T12:35:18.849030864Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018019/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:18.853463084Z 2026-08-16T12:35:18.852493807Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018022/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:18.857468424Z 2026-08-16T12:35:18.857214278Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018025/context-data/sdm-subscriptions |  |
2026-08-16T12:35:18.932531994Z 2026-08-16T12:35:18.930777354Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018019/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:18.932552102Z 2026-08-16T12:35:18.931683393Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018029/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:18.934414544Z 2026-08-16T12:35:18.933988595Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018054/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.936070929Z 2026-08-16T12:35:18.934823661Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018022/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:18.938675383Z 2026-08-16T12:35:18.937503525Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018068/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.948227664Z 2026-08-16T12:35:18.946683589Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018022/context-data/sdm-subscriptions |  |
2026-08-16T12:35:18.968835094Z 2026-08-16T12:35:18.966701493Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018068/authentication-data/authentication-subscription |  |
2026-08-16T12:35:18.978586990Z 2026-08-16T12:35:18.978323626Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018022/am-data |  |
2026-08-16T12:35:18.987680271Z 2026-08-16T12:35:18.987396248Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018029/context-data/sdm-subscriptions |  |
2026-08-16T12:35:19.033165859Z 2026-08-16T12:35:19.032688383Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018025/am-data |  |
2026-08-16T12:35:19.133032946Z 2026-08-16T12:35:19.132596458Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018029/am-data |  |
2026-08-16T12:35:19.134154219Z 2026-08-16T12:35:19.133693675Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018074/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.139037826Z 2026-08-16T12:35:19.138809338Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018071/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.140011782Z 2026-08-16T12:35:19.139177869Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.155962230Z 2026-08-16T12:35:19.155634556Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018074/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.233565311Z 2026-08-16T12:35:19.232978992Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018060/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.240881771Z 2026-08-16T12:35:19.240678199Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018071/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.277273397Z 2026-08-16T12:35:19.276599844Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018080/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.278922289Z 2026-08-16T12:35:19.278742863Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018088/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.284197921Z 2026-08-16T12:35:19.281720877Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018073/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.340942049Z 2026-08-16T12:35:19.340496604Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018035/authentication-data/authentication-status |  |
2026-08-16T12:35:19.342201050Z 2026-08-16T12:35:19.341085858Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018077/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.343291404Z 2026-08-16T12:35:19.343022671Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018073/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.344188346Z 2026-08-16T12:35:19.343615402Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018080/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.349254986Z 2026-08-16T12:35:19.348984028Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018088/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.362266243Z 2026-08-16T12:35:19.361149629Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018077/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.431980671Z 2026-08-16T12:35:19.431292261Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018040/authentication-data/authentication-status |  |
2026-08-16T12:35:19.437778312Z 2026-08-16T12:35:19.437282323Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018070/authentication-data/authentication-status |  |
2026-08-16T12:35:19.441083530Z 2026-08-16T12:35:19.440383778Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.443370228Z 2026-08-16T12:35:19.442620983Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018058/authentication-data/authentication-status |  |
2026-08-16T12:35:19.460926267Z 2026-08-16T12:35:19.460002955Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018066/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.469739472Z 2026-08-16T12:35:19.469028910Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018079/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.481376532Z 2026-08-16T12:35:19.480938260Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018079/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.733143934Z 2026-08-16T12:35:19.732515996Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018083/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.737143042Z 2026-08-16T12:35:19.735456490Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018086/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.738048078Z 2026-08-16T12:35:19.737517805Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018072/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.739156887Z 2026-08-16T12:35:19.738193391Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018094/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.742852107Z 2026-08-16T12:35:19.742456164Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018052/authentication-data/authentication-status |  |
2026-08-16T12:35:19.767509130Z 2026-08-16T12:35:19.767239274Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018072/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.782797336Z 2026-08-16T12:35:19.782360257Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018094/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.813593762Z 2026-08-16T12:35:19.813480791Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018034, servingPlmnId: 20893
2026-08-16T12:35:19.814466118Z 2026-08-16T12:35:19.814379857Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018085/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.832400016Z 2026-08-16T12:35:19.832206032Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018083/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.836037386Z 2026-08-16T12:35:19.835351770Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018034/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:19.837842000Z 2026-08-16T12:35:19.837476004Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018086/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.842764129Z 2026-08-16T12:35:19.842612495Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018085/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.844876129Z 2026-08-16T12:35:19.844628955Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018017, servingPlmnId: 20893
2026-08-16T12:35:19.852903431Z 2026-08-16T12:35:19.848794166Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018017/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:19.881660522Z 2026-08-16T12:35:19.881333599Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018043/authentication-data/authentication-status |  |
2026-08-16T12:35:19.948758185Z 2026-08-16T12:35:19.947543858Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018091/authentication-data/authentication-subscription |  |
2026-08-16T12:35:19.951114383Z 2026-08-16T12:35:19.950703032Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018017/context-data/amf-3gpp-access |  |
2026-08-16T12:35:19.956474243Z 2026-08-16T12:35:19.955787225Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018017, servingPlmnId: 20893
2026-08-16T12:35:19.982741215Z 2026-08-16T12:35:19.982492579Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018019/context-data/sdm-subscriptions |  |
2026-08-16T12:35:20.030503451Z 2026-08-16T12:35:20.029712338Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018017/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:20.049572847Z 2026-08-16T12:35:20.049375988Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018092/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.060559087Z 2026-08-16T12:35:20.060135553Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018089/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.061072309Z 2026-08-16T12:35:20.060479868Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018091/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.064791884Z 2026-08-16T12:35:20.064639228Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018019/am-data |  |
2026-08-16T12:35:20.068147776Z 2026-08-16T12:35:20.067921722Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018017/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:20.090004398Z 2026-08-16T12:35:20.089629555Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018017/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:20.096058079Z 2026-08-16T12:35:20.095559544Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018017/context-data/sdm-subscriptions |  |
2026-08-16T12:35:20.131266959Z 2026-08-16T12:35:20.130761992Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018092/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.139182701Z 2026-08-16T12:35:20.138943323Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018041/authentication-data/authentication-status |  |
2026-08-16T12:35:20.143344946Z 2026-08-16T12:35:20.142429610Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018089/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.172501465Z 2026-08-16T12:35:20.172066109Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018047/authentication-data/authentication-status |  |
2026-08-16T12:35:20.178172409Z 2026-08-16T12:35:20.177443282Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018017/am-data |  |
2026-08-16T12:35:20.180319164Z 2026-08-16T12:35:20.180166367Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018026, servingPlmnId: 20893
2026-08-16T12:35:20.231817949Z 2026-08-16T12:35:20.231495834Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018069/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.232264837Z 2026-08-16T12:35:20.231906114Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018026/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:20.235091757Z 2026-08-16T12:35:20.234608421Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018078/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.239711820Z 2026-08-16T12:35:20.239305008Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018097/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.253179945Z 2026-08-16T12:35:20.252770617Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018069/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.254050838Z 2026-08-16T12:35:20.253516175Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018097/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.255493222Z 2026-08-16T12:35:20.255223637Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018078/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.285175919Z 2026-08-16T12:35:20.284893700Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018095/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.331842553Z 2026-08-16T12:35:20.331598235Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018046/authentication-data/authentication-status |  |
2026-08-16T12:35:20.337567989Z 2026-08-16T12:35:20.337410644Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018051/authentication-data/authentication-status |  |
2026-08-16T12:35:20.347897828Z 2026-08-16T12:35:20.338648024Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018026/context-data/amf-3gpp-access |  |
2026-08-16T12:35:20.357782091Z 2026-08-16T12:35:20.356946484Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018095/authentication-data/authentication-subscription |  |
2026-08-16T12:35:20.367513479Z 2026-08-16T12:35:20.367188349Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018026, servingPlmnId: 20893
